Treatment,Folder,DATE,Photo names,,Area,Mean,Min,Max,Lenght
D,D1_26_01_24,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\D1_26_01_24\D1_26_01_24",4,0.026,"108,242","42,303","159,127","7,770"
D,D1_27_11_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\D1_27_11_23\D1_27_11_23",5,0.022,"132,741","72,839","169,694","6,494"
D,D1_28_11_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\D1_28_11_23\D1_28_11_23",6,0.022,"117,675","68,810","166,666","6,588"
D,D1_28_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\D1_28_12_23\D1_28_12_23",7,0.025,"107,018","39,124","144,550","7,385"
D,D1_29_01_24,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\D1_29_01_24\D1_29_01_24",8,0.027,"143,392","59,197","167,205","7,969"
D,D1_EXUVIAE_26_02_24,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\ORANGE BOX\D1_EXUVIAE_26_02_24\D1_EXUVIAE_26_02_24_3",72,0.022,"120,841","52,509","166,117","6,558"
D,D2 15_02_24,,C:\Users\solef\OneDrive\Escritorio\Chironomus riparius\EXUVIAE\D2 15_02_24\Snap-136.czi,4,0.028,170.157,80.317,227.01,7.759
D,D2 15_02_24,,C:\Users\solef\OneDrive\Escritorio\Chironomus riparius\EXUVIAE\D2 15_02_24\Snap-135.czi,3,0.029,171.558,101.779,216.918,7.859
D,D2 15_02_24,,C:\Users\solef\OneDrive\Escritorio\Chironomus riparius\EXUVIAE\D2 15_02_24\Snap-138.czi,6,0.029,159.249,96.037,210.619,7.864
D,D2 15_02_24,,C:\Users\solef\OneDrive\Escritorio\Chironomus riparius\EXUVIAE\D2 15_02_24\Snap-139.czi,7,0.029,154.866,91.46,214.453,7.877
D,D2 15_02_24,,C:\Users\solef\OneDrive\Escritorio\Chironomus riparius\EXUVIAE\D2 15_02_24\Snap-141.czi,9,0.03,162.564,98.153,214.786,8.059
D,D2 15_02_24,,C:\Users\solef\OneDrive\Escritorio\Chironomus riparius\EXUVIAE\D2 15_02_24\Snap-134.czi,2,0.03,180.715,93.801,226.454,8.15
D,D2 15_02_24,,C:\Users\solef\OneDrive\Escritorio\Chironomus riparius\EXUVIAE\D2 15_02_24\Snap-137.czi,5,0.03,168.54,72.298,221.604,8.163
D,D2 15_02_24,,C:\Users\solef\OneDrive\Escritorio\Chironomus riparius\EXUVIAE\D2 15_02_24\Snap-133.czi,1,0.03,167.412,103.14,218.871,8.228
D,D2 15_02_24,,C:\Users\solef\OneDrive\Escritorio\Chironomus riparius\EXUVIAE\D2 15_02_24\Snap-140.czi,8,0.031,163.445,86.514,215.463,8.583
D,D2 15_02_24,,C:\Users\solef\OneDrive\Escritorio\Chironomus riparius\EXUVIAE\D2 15_02_24\Snap-142.czi,10,0.032,163.534,84.05,212.305,8.608
D,D2 15_02_24,,C:\Users\solef\OneDrive\Escritorio\Chironomus riparius\EXUVIAE\D2 15_02_24\Snap-143.czi,11,0.032,149.707,60.196,224.855,8.628
D,D2 exuviae 20_02_24,,C:\Users\solef\OneDrive\Escritorio\Chironomus riparius\EXUVIAE\D2 exuviae 20_02_24\Snap-74.czi,1,0.028,170.019,93.257,220.071,7.62
D,D2 exuviae 20_02_24,,C:\Users\solef\OneDrive\Escritorio\Chironomus riparius\EXUVIAE\D2 exuviae 20_02_24\Snap-76.czi,3,0.029,167.921,89.771,216.627,7.967
D,D2 exuviae 20_02_24,,C:\Users\solef\OneDrive\Escritorio\Chironomus riparius\EXUVIAE\D2 exuviae 20_02_24\Snap-77.czi,4,0.032,171.954,71.405,228.544,8.635
D,D2 exuviae 20_02_24,,C:\Users\solef\OneDrive\Escritorio\Chironomus riparius\EXUVIAE\D2 exuviae 20_02_24\Snap-75.czi,2,0.032,149.6,81.199,214.35,8.668
D,D2 exuviae 23_02_24,,C:\Users\solef\OneDrive\Escritorio\Chironomus riparius\EXUVIAE\D2 exuviae 23_02_24\Snap-172.czi,2,0.028,159.39,100.697,211.113,7.661
D,D2 exuviae 23_02_24,,C:\Users\solef\OneDrive\Escritorio\Chironomus riparius\EXUVIAE\D2 exuviae 23_02_24\Snap-173.czi,3,0.029,149.63,60.28,211.54,7.987
D,D2 exuviae 23_02_24,,C:\Users\solef\OneDrive\Escritorio\Chironomus riparius\EXUVIAE\D2 exuviae 23_02_24\Snap-171.czi,1,0.029,147.362,79.35,202.548,8.048
D,D2 exuviae 23_02_24,,C:\Users\solef\OneDrive\Escritorio\Chironomus riparius\EXUVIAE\D2 exuviae 23_02_24\Snap-174.czi,4,0.03,172.035,107.837,215.844,8.177
D,D2 exuviae 29_02_24,,C:\Users\solef\OneDrive\Escritorio\Chironomus riparius\EXUVIAE\D2 exuviae 29_02_24\Snap-202.czi,2,0.03,171.626,70.448,221.957,8.133
D,D2 exuviae 29_02_24,,C:\Users\solef\OneDrive\Escritorio\Chironomus riparius\EXUVIAE\D2 exuviae 29_02_24\Snap-201.czi,1,0.031,173.474,83.177,223.058,8.522
D,D2_01_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\D2_01_12_23\D2_01_12_23_2",2,0.021,"116,295","61,692","157,783","6,262"
D,D2_01_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\D2_01_12_23\D2_01_12_23_1",1,0.021,"126,611","68,021","163,377","6,266"
D,D2_02_06,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\D2_02_06\D2_02_06",4,0.017,"85,643","46,866","142,943","5,036"
D,D2_02_06,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\D2_02_06\D2_02_06",3,0.019,"107,413","64,636","146,762","5,712"
D,D2_08_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\D2_08_12_23\D2_08_12_23",8,0.021,"140,848","91,323","166,513","6,186"
D,D2_12_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\D2_12_12_23\D2_12_12_23",8,0.022,"140,112","88,652","170,666","6,679"
D,D3 01_02_24,,C:\Users\solef\OneDrive\Escritorio\Chironomus riparius\EXUVIAE\D3 01_02_24\Snap-267.czi,2,0.03,174.59,73.242,226.664,8.106
D,D3 01_02_24,,C:\Users\solef\OneDrive\Escritorio\Chironomus riparius\EXUVIAE\D3 01_02_24\Snap-266.czi,1,0.032,137.522,59.131,212.2,8.665
D,D3 04_03_24,,C:\Users\solef\OneDrive\Escritorio\Chironomus riparius\EXUVIAE\D3 04_03_24\Snap-255.czi,3,0.027,173.715,102.677,224.863,7.273
D,D3 04_03_24,,C:\Users\solef\OneDrive\Escritorio\Chironomus riparius\EXUVIAE\D3 04_03_24\Snap-254.czi,2,0.029,175.403,103.967,218.389,7.823
D,D3 04_03_24,,C:\Users\solef\OneDrive\Escritorio\Chironomus riparius\EXUVIAE\D3 04_03_24\Snap-253.czi,1,0.031,164.999,94.204,223.222,8.361
D,D3 exuviae 20_02_24,,C:\Users\solef\OneDrive\Escritorio\Chironomus riparius\EXUVIAE\D3 exuviae 20_02_24\Snap-99.czi,2,0.025,180.079,63.236,229.101,6.693
D,D3 exuviae 20_02_24,,C:\Users\solef\OneDrive\Escritorio\Chironomus riparius\EXUVIAE\D3 exuviae 20_02_24\Snap-101.czi,4,0.031,163.385,63.869,229.898,8.354
D,D3 exuviae 20_02_24,,C:\Users\solef\OneDrive\Escritorio\Chironomus riparius\EXUVIAE\D3 exuviae 20_02_24\Snap-98.czi,1,0.031,182.226,102.892,217.855,8.591
D,D3 exuviae 20_02_24,,C:\Users\solef\OneDrive\Escritorio\Chironomus riparius\EXUVIAE\D3 exuviae 20_02_24\Snap-100.czi,3,0.034,139.074,64.3,211.868,9.162
D,D3 exuviae 23_02_24,,C:\Users\solef\OneDrive\Escritorio\Chironomus riparius\EXUVIAE\D3 exuviae 23_02_24\Snap-176.czi,2,0.023,143.175,79.437,210.912,6.24
D,D3 exuviae 23_02_24,,C:\Users\solef\OneDrive\Escritorio\Chironomus riparius\EXUVIAE\D3 exuviae 23_02_24\Snap-178.czi,4,0.026,182.191,104.138,224.624,7.113
D,D3 exuviae 23_02_24,,C:\Users\solef\OneDrive\Escritorio\Chironomus riparius\EXUVIAE\D3 exuviae 23_02_24\Snap-175.czi,1,0.03,140.781,78.383,206.471,8.207
D,D3 exuviae 23_02_24,,C:\Users\solef\OneDrive\Escritorio\Chironomus riparius\EXUVIAE\D3 exuviae 23_02_24\Snap-177.czi,3,0.032,174.524,82.352,215.772,8.645
D,D3 exuviae 29_02_24,,C:\Users\solef\OneDrive\Escritorio\Chironomus riparius\EXUVIAE\D3 exuviae 29_02_24\Snap-205.czi,2,0.028,178.236,99.439,223.05,7.666
D,D3 exuviae 29_02_24,,C:\Users\solef\OneDrive\Escritorio\Chironomus riparius\EXUVIAE\D3 exuviae 29_02_24\Snap-204.czi,1,0.029,161.246,53.082,220.632,7.904
D,D3 exuviae 29_02_24,,C:\Users\solef\OneDrive\Escritorio\Chironomus riparius\EXUVIAE\D3 exuviae 29_02_24\Snap-206.czi,3,0.029,157.952,74.243,217.317,7.904
D,D3_05_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\D3_05_12_23\D3_05_12_23",9,0.020,"139,316","76,734","158,739","5,919"
D,D3_08_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\D3_08_12_23\D3_08_12_23_1",10,0.020,"83,571","56,440","151,156","6,037"
D,D3_12_01_24,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\D3_12_01_24\D3_12_01_24_2",12,0.024,"138,462","64,529","167,306","7,098"
D,D3_12_01_24,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\D3_12_01_24\D3_12_01_24_1",11,0.025,"118,890","51,547","162,784","7,447"
D,D3_15_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\D3_15_12_23\D3_15_12_23_5",18,0.020,"121,475","71,221","162,324","5,966"
D,D3_15_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\D3_15_12_23\D3_15_12_23_1",15,0.020,"112,687","56,263","158,061","5,995"
D,D3_15_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\D3_15_12_23\D3_15_12_23_2",16,0.020,"122,209","63,138","161,911","6,120"
D,D3_15_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\D3_15_12_23\D3_15_12_23_4",17,0.021,"115,081","77,994","162,339","6,278"
D,D3_25_12_2023,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\D3_25_12_2023\D3_25_12_2023",19,0.024,"88,521","45,567","122,515","7,089"
D,D3_26_01_24,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\D3_26_01_24\D3_26_01_24",20,0.021,"126,661","76,494","162,122","6,194"
D,D3_26_01_24_2,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\D3_26_01_24_2\D3_26_01_24_1",21,0.025,"107,273","53,824","157,213","7,459"
D,D3_29_01_24,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\D3_29_01_24\D3_29_01_24",22,0.025,"110,807","55,936","160,844","7,507"
D,D4 01_02_24,,C:\Users\solef\OneDrive\Escritorio\Chironomus riparius\EXUVIAE\D4 01_02_24\Snap-292.czi,6,0.027,170.94,114.238,215.438,7.254
D,D4 01_02_24,,C:\Users\solef\OneDrive\Escritorio\Chironomus riparius\EXUVIAE\D4 01_02_24\Snap-290.czi,4,0.027,163.024,94.23,213.188,7.298
D,D4 01_02_24,,C:\Users\solef\OneDrive\Escritorio\Chironomus riparius\EXUVIAE\D4 01_02_24\Snap-291.czi,5,0.028,182.378,107.289,221.553,7.589
D,D4 01_02_24,,C:\Users\solef\OneDrive\Escritorio\Chironomus riparius\EXUVIAE\D4 01_02_24\Snap-287.czi,1,0.028,170.678,67.178,219.025,7.663
D,D4 01_02_24,,C:\Users\solef\OneDrive\Escritorio\Chironomus riparius\EXUVIAE\D4 01_02_24\Snap-288.czi,2,0.029,166.635,85.726,219.23,7.87
D,D4 01_02_24,,C:\Users\solef\OneDrive\Escritorio\Chironomus riparius\EXUVIAE\D4 01_02_24\Snap-295.czi,8,0.03,169.653,73.271,223.26,8.071
D,D4 01_02_24,,C:\Users\solef\OneDrive\Escritorio\Chironomus riparius\EXUVIAE\D4 01_02_24\Snap-296.czi,9,0.03,177.694,108.668,216.557,8.089
D,D4 01_02_24,,C:\Users\solef\OneDrive\Escritorio\Chironomus riparius\EXUVIAE\D4 01_02_24\Snap-289.czi,3,0.03,169.332,55.046,222.268,8.187
D,D4 01_02_24,,C:\Users\solef\OneDrive\Escritorio\Chironomus riparius\EXUVIAE\D4 01_02_24\Snap-294.czi,7,0.034,155.192,72.885,214.187,9.306
D,D4 08_02_24,,C:\Users\solef\OneDrive\Escritorio\Chironomus riparius\EXUVIAE\D4 08_02_24\Snap-56.czi,1,0.03,162.665,65.373,223.731,8.199
D,D4 exuviae 06_02_24,,C:\Users\solef\OneDrive\Escritorio\Chironomus riparius\EXUVIAE\D4 exuviae 06_02_24\Snap-67.czi,1,0.031,172.988,76.384,218.698,8.597
D,D4 exuviae 23_02_24,,C:\Users\solef\OneDrive\Escritorio\Chironomus riparius\EXUVIAE\D4 exuviae 23_02_24\Snap-164.czi,1,0.024,188.208,94.743,224.697,6.561
D,D4_01_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\D4_01_12_23\D4_01_12_23",23,0.021,"140,238","89,512","165,271","6,304"
D,D4_01_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\D4_01_12_23\D4_01_12_23",24,0.021,"138,846","72,247","167,776","6,379"
D,D4_05_01_24,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\D4_05_01_24\D4_05_01_24_1",25,0.024,"122,632","59,807","163,445","7,330"
D,D4_05_01_24,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\D4_05_01_24\D4_05_01_24_2",26,0.025,"136,261","56,790","166,773","7,585"
D,D4_05_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\D4_05_12_23\D4_05_12_23_5",34,0.018,"126,410","76,204","170,665","5,379"
D,D4_05_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\D4_05_12_23\D4_05_12_23_4",33,0.019,"127,154","70,974","165,091","5,682"
D,D4_05_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\D4_05_12_23\D4_05_12_23_3",32,0.019,"126,657","78,611","159,254","5,693"
D,D4_05_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\D4_05_12_23\D4_05_12_23_1",28,0.019,"131,285","75,023","168,098","5,763"
D,D4_05_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\D4_05_12_23\D4_05_12_23_2",29,0.021,"134,975","81,309","165,490","6,407"
D,D4_05_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\D4_05_12_23\D4_05_12_23_1",27,0.022,"111,956","50,001","166,108","6,627"
D,D4_08_01_24,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\D4_08_01_24\D4_08_01_24_4",39,0.022,"122,796","67,165","166,414","6,637"
D,D4_08_01_24,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\D4_08_01_24\D4_08_01_24_3",37,0.022,"117,441","68,054","162,806","6,746"
D,D4_08_01_24,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\D4_08_01_24\D4_08_01_24_1",35,0.024,"124,540","75,517","164,813","7,165"
D,D4_08_01_24,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\D4_08_01_24\D4_08_01_24_4",38,0.024,"115,668","68,861","158,515","7,247"
D,D4_08_01_24,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\D4_08_01_24\D4_08_01_24_1",36,0.025,"126,541","58,208","165,916","7,577"
D,D4_08_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\D4_08_12_23\D4_08_12_23",40,0.020,"129,136","75,497","163,446","5,867"
D,D4_08_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\D4_08_12_23\D4_08_12_23",41,0.021,"128,328","54,128","165,289","6,430"
D,D4_12_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\D4_12_12_23\D4_12_12_23_1",43,0.017,"125,646","81,944","164,322","5,074"
D,D4_12_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\D4_12_12_23\D4_12_12_23_1",42,0.019,"120,637","78,627","157,290","5,638"
D,D4_12_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\D4_12_12_23\D4_12_12_23_3",45,0.019,"125,683","85,721","162,410","5,759"
D,D4_12_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\D4_12_12_23\D4_12_12_23_6",48,0.019,"125,848","58,109","161,707","5,813"
D,D4_12_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\D4_12_12_23\D4_12_12_23_5",47,0.019,"117,062","73,667","159,335","5,823"
D,D4_12_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\D4_12_12_23\D4_12_12_23_2",44,0.022,"133,423","77,273","166,894","6,491"
D,D4_12_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\D4_12_12_23\D4_12_12_23_5",46,0.022,"118,313","69,229","163,168","6,715"
D,D4_15_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\D4_15_12_23\D4_15_12_23",49,0.020,"120,249","60,077","158,773","5,908"
D,D4_15_12_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\D4_15_12_23\D4_15_12_23",50,0.020,"113,640","60,421","156,547","6,030"
D,D4_22_12_2023,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\D4_22_12_2023\D4_22_12_2023",51,0.024,"94,385","43,591","123,840","7,158"
D,D4_28_11_23,,"C:\Users\julia\Documents\Estudios\Máster en Conservación, gestión y restauración de la biodiversidad (UGR)\Becas\Beca CSIC JAE Intro ICU\2024\Chironomus riparius\EXUVIA 2\D4_28_11_23\D4_28_11_23_2",55,0.020,"129,002","77,623","161,199","5,981"
